family_code,family_zh,family,spid,zh_name,name,en_name,reg_tw,reg_matsu,reg_kingmen,tw_endemic,consv_status
C66,葦鶯科,Acrocephalidae,448,東方大葦鶯,Acrocephalus orientalis,Oriental Reed-Warbler,冬、普,冬、普,冬、不普,,
C66,葦鶯科,Acrocephalidae,443,細紋葦鶯,Acrocephalus sorghophilus,Streaked Reed-Warbler,迷,過、稀,無,,
C66,葦鶯科,Acrocephalidae,442,靴籬鶯,Iduna caligata,Booted Warbler,迷,無,無,,
C66,葦鶯科,Acrocephalidae,444,雙眉葦鶯,Acrocephalus bistrigiceps,Black-browed Reed-Warbler,冬、稀/過、稀,過、稀,過、稀,,
C66,葦鶯科,Acrocephalidae,445,遠東葦鶯,Acrocephalus tangorum,Manchurian Reed-Warbler,迷,無,無,,
C66,葦鶯科,Acrocephalidae,446,稻田葦鶯,Acrocephalus agricola,Paddyfield Warbler,迷,無,無,,
C67,蝗鶯科,Locustellidae,455,臺灣叢樹鶯,Locustella alishanensis,Taiwan Bush-Warbler,留、普,無,無,特有種,
C67,蝗鶯科,Locustellidae,454,茅斑蝗鶯,Locustella lanceolata,Lanceolated Warbler,過、不普,過、稀,過、稀,,
C67,蝗鶯科,Locustellidae,449,蒼眉蝗鶯,Locustella fasciolata,Gray''s Grasshopper-Warbler,過、稀,無,無,,
C67,蝗鶯科,Locustellidae,450,庫頁島蝗鶯,Locustella amnicola,Sakhalin Grasshopper-Warbler,過、稀,無,無,,
C67,蝗鶯科,Locustellidae,451,小蝗鶯,Locustella certhiola,Pallas''s Grasshopper-Warbler,過、稀,過、稀,無,,
C67,蝗鶯科,Locustellidae,452,北蝗鶯,Locustella ochotensis,Middendorff''s Grasshopper-Warbler,冬、稀/過、不普,過、稀,無,,
C67,蝗鶯科,Locustellidae,453,史氏蝗鶯,Locustella pleskei,Pleske''s Grasshopper-Warbler,過、稀,無,無,,
C68,扇尾鶯科,Cisticolidae,459,灰頭鷦鶯,Prinia flaviventris,Yellow-bellied Prinia,留、普,留、稀,留、普,,
C68,扇尾鶯科,Cisticolidae,460,褐頭鷦鶯,Prinia inornata,Plain Prinia,留、普,留、稀,留、普,特有亞種(P. i. flavirostris),
C68,扇尾鶯科,Cisticolidae,458,斑紋鷦鶯,Prinia crinigera,Striated Prinia,留、普,無,無,特有亞種(P. c. striata),
C68,扇尾鶯科,Cisticolidae,457,黃頭扇尾鶯,Cisticola exilis,Golden-headed Cisticola,留、不普,無,無,特有亞種(C. e. volitans),
C68,扇尾鶯科,Cisticolidae,456,棕扇尾鶯,Cisticola juncidis,Zitting Cisticola,留、普/過、稀,過、不普,過、不普,,
C69,鶯科,Sylviidae,462,白喉林鶯,Sylvia curruca,Lesser Whitethroat,迷,無,迷,,
C69,鶯科,Sylviidae,461,漠地林鶯,Sylvia nana,Asian Desert Warbler,迷,無,無,,
C70,鸚嘴科,Paradoxornithidae,463,褐頭花翼,Fulvetta formosana,Taiwan Fulvetta,留、普,無,無,特有種,
C70,鸚嘴科,Paradoxornithidae,465,黃羽鸚嘴,Suthora verreauxi,Golden Parrotbill,留、稀,無,無,特有亞種(S. v. morrisoniana),
C70,鸚嘴科,Paradoxornithidae,464,粉紅鸚嘴,Sinosuthora webbiana,Vinous-throated Parrotbill,留、普,無,無,特有亞種(S. w. bulomacha),
C71,繡眼科,Zosteropidae,469,低地繡眼,Zosterops meyeni,Lowland White-eye,留、蘭嶼普,無,無,,
C71,繡眼科,Zosteropidae,468,綠繡眼,Zosterops japonicus,Japanese White-eye,留、普,留、普,留、普,,
C71,繡眼科,Zosteropidae,467,紅脇繡眼,Zosterops erythropleurus,Chestnut-flanked White-eye,迷,迷,無,,
C71,繡眼科,Zosteropidae,466,冠羽畫眉,Yuhina brunneiceps,Taiwan Yuhina,留、普,無,無,特有種,
C72,畫眉科,Timaliidae,472,大彎嘴,Megapomatorhinus erythrocnemis,Black-necklaced Scimitar-Babbler,留、普,無,無,特有種,
C72,畫眉科,Timaliidae,470,山紅頭,Cyanoderma ruficeps,Rufous-capped Babbler,留、普,無,無,特有亞種(C. r. praecognitum),
C72,畫眉科,Timaliidae,471,小彎嘴,Pomatorhinus musicus,Taiwan Scimitar-Babbler,留、普,無,無,特有種,
C73,雀眉科,Pellorneidae,473,頭烏線,Schoeniparus brunneus,Dusky Fulvetta,留、普,無,無,特有亞種(S. b. brunneus),
C74,噪眉科,Leiothrichidae,482,黃胸藪眉,Liocichla steerii,Steere''s Liocichla,留、普,無,無,特有種,
C74,噪眉科,Leiothrichidae,481,白耳畫眉,Heterophasia auricularis,White-eared Sibia,留、普,無,無,特有種,
C74,噪眉科,Leiothrichidae,477,臺灣白喉噪眉,Ianthocincla ruficeps,Rufous-crowned Laughingthrush,留、稀,無,無,特有種,II
C74,噪眉科,Leiothrichidae,480,臺灣噪眉,Trochalopteron morrisonianum,White-whiskered Laughingthrush,留、普,無,無,特有種,
C74,噪眉科,Leiothrichidae,483,紋翼畫眉,Actinodura morrisoniana,Taiwan Barwing,留、普,無,無,特有種,III
C74,噪眉科,Leiothrichidae,479,棕噪眉,Ianthocincla poecilorhyncha,Rusty Laughingthrush,留、不普,無,無,特有種,II
C74,噪眉科,Leiothrichidae,474,繡眼畫眉,Alcippe morrisonia,Gray-cheeked Fulvetta,留、普,無,無,特有種,
C74,噪眉科,Leiothrichidae,475,大陸畫眉,Garrulax canorus,Hwamei,引進種、不普,迷,留、稀,,II
C74,噪眉科,Leiothrichidae,478,黑喉噪眉,Ianthocincla chinensis,Black-throated Laughingthrush,引進種、稀,無,無,,
C74,噪眉科,Leiothrichidae,476,臺灣畫眉,Garrulax taewanus,Taiwan Hwamei,留、不普,無,無,特有種,II
C75,鶲科,Muscicapidae,529,穗䳭,Oenanthe oenanthe,Northern Wheatear,迷,無,無,,
C75,鶲科,Muscicapidae,484,斑鶲,Muscicapa striata,Spotted Flycatcher,迷,無,無,,
C75,鶲科,Muscicapidae,485,烏鶲,Muscicapa sibirica,Dark-sided Flycatcher,過、稀,過、稀,過、稀,,
C75,鶲科,Muscicapidae,486,寬嘴鶲,Muscicapa latirostris,Asian Brown Flycatcher,過、不普/冬、稀,過、普,過、不普,,
C75,鶲科,Muscicapidae,487,灰斑鶲,Muscicapa griseisticta,Gray-streaked Flycatcher,過、不普,過、普,過、稀,,
C75,鶲科,Muscicapidae,488,褐胸鶲,Muscicapa muttui,Brown-breasted Flycatcher,迷,無,無,,
C75,鶲科,Muscicapidae,489,紅尾鶲,Muscicapa ferruginea,Ferruginous Flycatcher,夏、不普,過、稀,迷,,
C75,鶲科,Muscicapidae,490,鵲鴝,Copsychus saularis,Oriental Magpie-Robin,引進種、稀,留、不普,留、普,,
C75,鶲科,Muscicapidae,491,白腰鵲鴝,Copsychus malabaricus,White-rumped Shama,引進種、稀,無,無,,
C75,鶲科,Muscicapidae,492,海南藍仙鶲,Cyornis hainanus,Hainan Blue-Flycatcher,迷,迷,無,,
C75,鶲科,Muscicapidae,493,白喉林鶲,Cyornis brunneatus,Brown-chested Jungle-Flycatcher,迷,迷,無,,
C75,鶲科,Muscicapidae,494,棕腹大仙鶲,Niltava davidi,Fujian Niltava,迷,無,無,,
C75,鶲科,Muscicapidae,495,棕腹仙鶲,Niltava sundara,Rufous-bellied Niltava,迷,無,無,,
C75,鶲科,Muscicapidae,497,白腹琉璃,Cyanoptila cyanomelana,Blue-and-white Flycatcher,過、稀,過、稀,過、稀,,
C75,鶲科,Muscicapidae,498,銅藍鶲,Eumyias thalassinus,Verditer Flycatcher,冬、稀,過、稀,過、稀,,
C75,鶲科,Muscicapidae,499,小翼鶇,Brachypteryx montana,White-browed Shortwing,留、普,無,無,特有亞種(B. m. goodfellowi),
C75,鶲科,Muscicapidae,500,紅尾歌鴝,Larvivora sibilans,Rufous-tailed Robin,過、稀,過、稀,無,,
C75,鶲科,Muscicapidae,501,日本歌鴝,Larvivora akahige,Japanese Robin,冬、稀,迷,無,,
C75,鶲科,Muscicapidae,502,琉球歌鴝,Larvivora komadori,Ryukyu Robin,迷,無,無,,
C75,鶲科,Muscicapidae,503,藍歌鴝,Larvivora cyane,Siberian Blue Robin,過、稀,過、稀,無,,
C75,鶲科,Muscicapidae,504,藍喉鴝,Luscinia svecica,Bluethroat,冬、稀,過、稀,冬、稀,,
C75,鶲科,Muscicapidae,506,白斑紫嘯鶇,Myophonus caeruleus,Blue Whistling-Thrush,迷,留、普,過、稀/留、稀,,
C75,鶲科,Muscicapidae,508,野鴝,Calliope calliope,Siberian Rubythroat,冬、不普/過、普,過、不普,冬、稀,,
C75,鶲科,Muscicapidae,510,藍尾鴝,Tarsiger cyanurus,Red-flanked Bluetail,冬、不普,冬、不普,冬、不普,,
C75,鶲科,Muscicapidae,512,栗背林鴝,Tarsiger johnstoniae,Collared Bush-Robin,留、普,無,無,特有種,
C75,鶲科,Muscicapidae,513,紅喉鶲,Ficedula albicilla,Taiga Flycatcher,冬、稀/過、稀,過、稀,過、稀,,
C75,鶲科,Muscicapidae,515,白眉鶲,Ficedula zanthopygia,Korean Flycatcher,過、稀,過、稀,過、稀,,
C75,鶲科,Muscicapidae,514,黃眉黃鶲,Ficedula narcissina,Narcissus Flycatcher,過、稀,過、稀,過、稀,,
C75,鶲科,Muscicapidae,516,白眉黃鶲,Ficedula mugimaki,Mugimaki Flycatcher,冬、稀/過、稀,過、稀,過、稀,,
C75,鶲科,Muscicapidae,517,銹胸藍姬鶲,Ficedula hodgsonii,Slaty-backed Flycatcher,迷,無,無,,
C75,鶲科,Muscicapidae,518,黃胸青鶲,Ficedula hyperythra,Snowy-browed Flycatcher,留、普,無,無,特有亞種(F. h. innexa),
C75,鶲科,Muscicapidae,519,紅胸鶲,Ficedula parva,Red-breasted Flycatcher,冬、稀,過、稀,過、稀,,
C75,鶲科,Muscicapidae,522,白頂溪鴝,Phoenicurus leucocephalus,White-capped Redstart,無,迷,無,,
C75,鶲科,Muscicapidae,523,赭紅尾鴝,Phoenicurus ochruros,Black Redstart,迷,迷,無,,
C75,鶲科,Muscicapidae,524,黃尾鴝,Phoenicurus auroreus,Daurian Redstart,冬、不普,冬、不普,冬、不普,,
C75,鶲科,Muscicapidae,525,白喉磯鶇,Monticola gularis,White-throated Rock-Thrush,迷,過、稀,無,,
C75,鶲科,Muscicapidae,526,藍磯鶇,Monticola solitarius,Blue Rock-Thrush,留、稀/冬、普,冬、普,冬、不普,,
C75,鶲科,Muscicapidae,527,黑喉鴝,Saxicola maurus,Siberian Stonechat,冬、不普/過、不普,冬、不普/過、不普,冬、不普,,
C75,鶲科,Muscicapidae,528,灰叢鴝,Saxicola ferreus,Gray Bushchat,過、稀,過、不普,過、稀,,
C75,鶲科,Muscicapidae,530,白頂䳭,Oenanthe pleschanka,Pied Wheatear,無,迷,無,,
C75,鶲科,Muscicapidae,531,漠䳭,Oenanthe deserti,Desert Wheatear,迷,迷,無,,
C75,鶲科,Muscicapidae,532,沙䳭,Oenanthe isabellina,Isabelline Wheatear,迷,無,無,,
C75,鶲科,Muscicapidae,507,小剪尾,Enicurus scouleri,Little Forktail,留、稀,無,無,特有亞種(E. s. fortis),II
C75,鶲科,Muscicapidae,505,臺灣紫嘯鶇,Myophonus insularis,Taiwan Whistling-Thrush,留、普,無,無,特有種,
C75,鶲科,Muscicapidae,496,黃腹琉璃,Niltava vivida,Vivid Niltava,留、不普,迷,無,特有亞種(N. v. vivida),III
C75,鶲科,Muscicapidae,509,白尾鴝,Cinclidium leucurum,White-tailed Robin,留、不普,無,無,特有亞種(C. l. montium),III
C75,鶲科,Muscicapidae,511,白眉林鴝,Tarsiger indicus,White-browed Bush-Robin,留、稀,無,無,特有亞種(T. i. formosanus),III
C75,鶲科,Muscicapidae,521,鉛色水鶇,Phoenicurus fuliginosus,Plumbeous Redstart,留、普,過、稀,過、稀,特有亞種(R. f. affinis),III
C75,鶲科,Muscicapidae,520,藍額紅尾鴝,Phoenicurus frontalis,Blue-fronted Redstart,迷,無,無,,
C76,鶇科,Turdidae,537,烏灰鶇,Turdus cardis,Japanese Thrush,過、稀,過、稀,冬、不普,,
C76,鶇科,Turdidae,538,黑鶇,Turdus merula,Eurasian Blackbird,冬、稀,冬、不普,留、不普,,
C76,鶇科,Turdidae,539,白頭鶇,Turdus poliocephalus,Island Thrush,留、稀,無,無,特有亞種(T. p. niveiceps),II
C76,鶇科,Turdidae,540,白眉鶇,Turdus obscurus,Eyebrowed Thrush,冬、不普,過、不普,冬、不普,,
C76,鶇科,Turdidae,541,白腹鶇,Turdus pallidus,Pale Thrush,冬、普,過、不普,冬、不普,,
C76,鶇科,Turdidae,542,赤腹鶇,Turdus chrysolaus,Brown-headed Thrush,冬、普,過、不普,冬、不普,,
C76,鶇科,Turdidae,543,赤頸鶇,Turdus ruficollis,Red-throated Thrush,迷,迷,迷,,
C76,鶇科,Turdidae,535,虎鶇,Zoothera dauma,Scaly Thrush,冬、普,冬、不普,冬、不普,,
C76,鶇科,Turdidae,534,橙頭地鶇,Geokichla citrina,Orange-headed Thrush,迷,過、稀,無,,
C76,鶇科,Turdidae,533,白眉地鶇,Geokichla sibirica,Siberian Thrush,過、稀,過、稀,過、稀,,
C76,鶇科,Turdidae,544,斑點鶇,Turdus eunomus,Dusky Thrush,冬、不普,過、不普,冬、不普,,
C76,鶇科,Turdidae,545,紅尾鶇,Turdus naumanni,Naumann''s Thrush,冬、不普,過、不普,冬、不普,,
C76,鶇科,Turdidae,546,寶興歌鶇,Turdus mupinensis,Chinese Thrush,迷,迷,無,,
C76,鶇科,Turdidae,536,灰背鶇,Turdus hortulorum,Gray-backed Thrush,過、稀,過、稀,冬、稀,,
C77,八哥科,Sturnidae,559,歐洲椋鳥,Sturnus vulgaris,European Starling,過、稀/冬、稀,過、稀,過、稀,,
C77,八哥科,Sturnidae,548,八哥,Acridotheres cristatellus,Crested Myna,留、不普,留、不普,留、普,特有亞種(A. c. formosanus),II
C77,八哥科,Sturnidae,547,輝椋鳥,Aplonis panayensis,Asian Glossy Starling,引進種、不普,無,無,,
C77,八哥科,Sturnidae,549,白尾八哥,Acridotheres javanicus,Javan Myna,引進種、普,無,引進種、稀,,
C77,八哥科,Sturnidae,550,林八哥,Acridotheres fuscus,Jungle Myna,引進種、不普,引進種、稀,無,,
C77,八哥科,Sturnidae,551,家八哥,Acridotheres tristis,Common Myna,引進種、普,引進種、稀,引進種、稀,,
C77,八哥科,Sturnidae,552,黑領椋鳥,Gracupica nigricollis,Black-collared Starling,引進種、稀,無,留、不普,,
C77,八哥科,Sturnidae,553,北椋鳥,Sturnia sturnina,Daurian Starling,過、稀,過、稀,無,,
C77,八哥科,Sturnidae,554,小椋鳥,Sturnia philippensis,Chestnut-cheeked Starling,過、稀,過、稀,過、稀,,
C77,八哥科,Sturnidae,555,灰背椋鳥,Sturnia sinensis,White-shouldered Starling,冬、不普,過、不普,過、不普,,
C77,八哥科,Sturnidae,556,灰頭椋鳥,Sturnia malabarica,Chestnut-tailed Starling,引進種、稀,無,無,,
C77,八哥科,Sturnidae,557,粉紅椋鳥,Pastor roseus,Rosy Starling,迷,迷,迷,,
C77,八哥科,Sturnidae,558,絲光椋鳥,Sturnus sericeus,Red-billed Starling,冬、不普,過、不普,冬、不普,,
C77,八哥科,Sturnidae,560,灰椋鳥,Sturnus cineraceus,White-cheeked Starling,冬、不普,過、不普,冬、不普,,
C78,啄花科,Dicaeidae,561,綠啄花,Dicaeum minullum,Plain Flowerpecker,留、不普,無,無,特有亞種(D. m. uchidai),
C78,啄花科,Dicaeidae,562,紅胸啄花,Dicaeum ignipectus,Fire-breasted Flowerpecker,留、普,無,無,特有亞種(D. i. formosum),
C79,吸蜜鳥科,Nectariniidae,563,黃腹花蜜鳥,Cinnyris jugularis,Olive-backed Sunbird,迷,無,無,,
C79,吸蜜鳥科,Nectariniidae,564,叉尾太陽鳥,Aethopyga christinae,Fork-tailed Sunbird,迷,過、稀,留、稀,,
C80,岩鷚科,Prunellidae,565,岩鷚,Prunella collaris,Alpine Accentor,留、普,無,無,特有亞種(P. c. fennelli),
C80,岩鷚科,Prunellidae,566,棕眉山岩鷚,Prunella montanella,Siberian Accentor,迷,無,無,,
C81,鶺鴒科,Motacillidae,577,樹鷚,Anthus hodgsoni,Olive-backed Pipit,冬、普,冬、普/過、不普,冬、普/過、不普,,
C81,鶺鴒科,Motacillidae,582,山鶺鴒,Dendronanthus indicus,Forest Wagtail,冬、稀,過、稀,過、稀,,
C81,鶺鴒科,Motacillidae,581,黃腹鷚,Anthus rubescens,American Pipit,冬、稀,過、稀,過、稀,,
C81,鶺鴒科,Motacillidae,580,水鷚,Anthus spinoletta,Water Pipit,迷,過、稀,過、稀,,
C81,鶺鴒科,Motacillidae,579,赤喉鷚,Anthus cervinus,Red-throated Pipit,冬、不普,冬、不普,冬、不普,,
C81,鶺鴒科,Motacillidae,578,白背鷚,Anthus gustavi,Pechora Pipit,過、稀,過、不普,過、稀,,
C81,鶺鴒科,Motacillidae,576,林鷚,Anthus trivialis,Tree Pipit,迷,迷,迷,,
C81,鶺鴒科,Motacillidae,575,草地鷚,Anthus pratensis,Meadow Pipit,迷,無,無,,
C81,鶺鴒科,Motacillidae,574,布萊氏鷚,Anthus godlewskii,Blyth''s Pipit,迷,迷,迷,,
C81,鶺鴒科,Motacillidae,573,大花鷚,Anthus richardi,Richard''s Pipit,冬、不普,冬、不普,冬、普,,
C81,鶺鴒科,Motacillidae,572,日本鶺鴒,Motacilla grandis,Japanese Wagtail,迷,無,無,,
C81,鶺鴒科,Motacillidae,571,白鶺鴒,Motacilla alba,White Wagtail,留、普/冬、普,留、普/冬、普,留、普/冬、普,,
C81,鶺鴒科,Motacillidae,570,灰鶺鴒,Motacilla cinerea,Gray Wagtail,冬、普,過、普,過、不普,,
C81,鶺鴒科,Motacillidae,569,黃頭鶺鴒,Motacilla citreola,Citrine Wagtail,過、稀,過、稀,過、稀,,
C81,鶺鴒科,Motacillidae,568,東方黃鶺鴒,Motacilla tschutschensis,Eastern Yellow Wagtail,冬、普/過、普,冬、不普/過、普,冬、不普/過、普,,
C81,鶺鴒科,Motacillidae,567,西方黃鶺鴒,Motacilla flava,Western Yellow Wagtail,過、稀,過、稀,過、稀,,
C82,連雀科,Bombycillidae,583,黃連雀,Bombycilla garrulus,Bohemian Waxwing,迷,過、稀,無,,
C82,連雀科,Bombycillidae,584,朱連雀,Bombycilla japonica,Japanese Waxwing,迷,過、稀,無,,
C83,鐵爪鵐科,Calcariidae,586,雪鵐,Plectrophenax nivalis,Snow Bunting,迷,無,無,,
C83,鐵爪鵐科,Calcariidae,585,鐵爪鵐,Calcarius lapponicus,Lapland Longspur,迷,無,無,,
C84,鵐科,Emberizidae,591,白眉鵐,Emberiza tristrami,Tristram''s Bunting,過、稀,過、不普,過、稀,,
C84,鵐科,Emberizidae,589,草鵐,Emberiza cioides,Meadow Bunting,迷,迷,無,,
C84,鵐科,Emberizidae,588,白頭鵐,Emberiza leucocephalos,Pine Bunting,迷,無,無,,
C84,鵐科,Emberizidae,587,冠鵐,Melophus lathami,Crested Bunting,迷,過、稀,過、稀,,
C84,鵐科,Emberizidae,592,赤胸鵐,Emberiza fucata,Chestnut-eared Bunting,過、稀,過、稀,過、稀,,
C84,鵐科,Emberizidae,593,黃眉鵐,Emberiza chrysophrys,Yellow-browed Bunting,過、稀,冬、不普,過、稀,,
C84,鵐科,Emberizidae,594,小鵐,Emberiza pusilla,Little Bunting,冬、稀/過、不普,留、不普/過、不普,過、不普,,
C84,鵐科,Emberizidae,595,田鵐,Emberiza rustica,Rustic Bunting,過、稀,過、稀,過、稀,,
C84,鵐科,Emberizidae,596,黃喉鵐,Emberiza elegans,Yellow-throated Bunting,冬、稀,過、不普,過、稀,,
C84,鵐科,Emberizidae,597,金鵐,Emberiza aureola,Yellow-breasted Bunting,過、稀,過、普,過、稀,,
C84,鵐科,Emberizidae,598,銹鵐,Emberiza rutila,Chestnut Bunting,過、不普,過、普,過、稀,,
C84,鵐科,Emberizidae,601,野鵐,Emberiza sulphurata,Yellow Bunting,過、稀,過、普,過、稀,,II
C84,鵐科,Emberizidae,599,黑頭鵐,Emberiza melanocephala,Black-headed Bunting,過、稀,過、稀,無,,
C84,鵐科,Emberizidae,600,褐頭鵐,Emberiza bruniceps,Red-headed Bunting,迷,無,無,,
C84,鵐科,Emberizidae,603,灰鵐,Emberiza variabilis,Gray Bunting,迷,迷,無,,
C84,鵐科,Emberizidae,602,黑臉鵐,Emberiza spodocephala,Black-faced Bunting,冬、普,冬、普,冬、普,,
C84,鵐科,Emberizidae,604,葦鵐,Emberiza pallasi,Pallas''s Bunting,冬、稀,過、稀,過、稀,,
C84,鵐科,Emberizidae,605,蘆鵐,Emberiza schoeniclus,Reed Bunting,迷,無,無,,
C84,鵐科,Emberizidae,590,紅頸葦鵐,Emberiza yessoensis,Ochre-rumped Bunting,迷,無,無,,
C85,雀科,Fringillidae,612,北朱雀,Carpodacus roseus,Pallas''s Rosefinch,迷,無,無,,
C85,雀科,Fringillidae,613,金翅雀,Chloris sinica,Oriental Greenfinch,冬、稀,留、不普,留、不普,,
C85,雀科,Fringillidae,614,普通朱頂雀,Acanthis flammea,Common Redpoll,迷,無,無,,
C85,雀科,Fringillidae,615,黃雀,Spinus spinus,Eurasian Siskin,冬、稀,過、不普,過、不普,,
C85,雀科,Fringillidae,616,臘嘴雀,Coccothraustes coccothraustes,Hawfinch,冬、稀,過、稀,過、稀,,
C85,雀科,Fringillidae,617,小桑鳲,Eophona migratoria,Yellow-billed Grosbeak,冬、稀,留、不普,留、稀,,
C85,雀科,Fringillidae,611,臺灣朱雀,Carpodacus formosanus,Taiwan Rosefinch,留、普,無,無,特有種,
C85,雀科,Fringillidae,606,花雀,Fringilla montifringilla,Brambling,冬、稀,過、稀,過、稀,,
C85,雀科,Fringillidae,607,褐鷽,Pyrrhula nipalensis,Brown Bullfinch,留、不普,無,無,特有亞種(P. n. uchidae),
C85,雀科,Fringillidae,608,灰鷽,Pyrrhula erythaca,Gray-headed Bullfinch,留、不普,無,無,特有亞種(P. e. owstoni),
C85,雀科,Fringillidae,609,歐亞鷽,Pyrrhula pyrrhula,Eurasian Bullfinch,迷,無,無,,
C85,雀科,Fringillidae,610,普通朱雀,Carpodacus erythrinus,Common Rosefinch,冬、稀,迷,迷,,
C85,雀科,Fringillidae,618,桑鳲,Eophona personata,Japanese Grosbeak,冬、稀,過、稀,過、稀,,
C86,麻雀科,Passeridae,620,山麻雀,Passer rutilans,Russet Sparrow,留、稀,無,無,,I
C86,麻雀科,Passeridae,619,家麻雀,Passer domesticus,House Sparrow,迷,無,無,,
C86,麻雀科,Passeridae,621,麻雀,Passer montanus,Eurasian Tree Sparrow,留、普,留、普,留、普,,
C87,梅花雀科,Estrildidae,626,黑頭文鳥,Lonchura atricapilla,Chestnut Munia,留、稀,無,迷,,
C87,梅花雀科,Estrildidae,623,白喉文鳥,Euodice malabarica,Indian Silverbill,引進種、不普,無,無,,
C87,梅花雀科,Estrildidae,625,斑文鳥,Lonchura punctulata,Nutmeg Mannikin,留、普,留、不普,留、普,,
C87,梅花雀科,Estrildidae,624,白腰文鳥,Lonchura striata,White-rumped Munia,留、普,迷,無,,
C87,梅花雀科,Estrildidae,622,橙頰梅花雀,Estrilda melpoda,Orange-cheeked Waxbill,引進種、不普,無,無,,
